title,book,page,favorite
Their's Tears,RealBk3,307,false
Theirs Tears,RealBk2,363,false
Them There Eyes,NewReal2,365,false
Theme For Ernie,NewReal1,354,false
Theme For Kareem,JazzLTD,347,false
Theme From Maxine,RealBk3,302,false
Theme From Mr. Broadway,RealBk2,252,false
Theme Of No Repeat,JazzLTD,348,false
Theme,EvansBk,70,false
Then Came You,EvansBk,71,false
Then Silk Blue,JazzLTD,258,false
There 15 No Greater Love,ColoBk,243,false
There Are Such Thing,JazzFake,384,false
There Goes My Heart,RealBk3,304,false
There Is No Greater Love,JazzFake,386,false
There Is No Greater Love,NewReal2,366,false
There Is No Greater Love,RealBk1,423,false
There Will Never Be Another You,ColoBk,242,false
There Will Never Be Another You,JazzFake,384,false
There Will Never Be Another You,NewReal1,355,false
There Will Never Be Another You,RealBk1,426,false
There'll Be Some Changes Made,JazzFake,386 ,false
There's A Boat Dat's Leavin' Soon For Ne,JazzFake,385 ,false
There's A Lull In My Life,NewReal3,383,false
There's A Small Hotel,JazzFake,387,false
Thermo,JazzFake,390,false
These Foolish Things,JazzFake,388,false
These Foolish Things,NewReal1,356,false
These Foolish Things,RealBk2,364 ,false
These Things Called Changes,EvansBk,72,false
They All Laughed,JazzFake,389,false
They Can't Take That Away From Me,JazzFake,390,false
They Can't Take That Away From Me,RealBk1,427,false
They Didn't Believe Me,JazzFake,391,false
They Say It's Wonderful,RealBk3,306,false
Things Ain't What They Used To Be,ColoBk,235,false
Things Ain't What They Used To Be,RealBk2,365,false
Things Ain't What They Used To Be,RealBk3,308,false
Things TO Come,RealBk2,366,false
Think Of One,JazzLTD,349,false
Think On Me,RealBk1,428,false
Thinking Of You,ColoBk,245,false
Thinking Out Loud,ColoBk,246,false
Third Floor Richard,JazzLTD,349,false
This Can't Be Love,JazzFake,392,false
This Cant Be Love,RealBk3,309,false
This I Dig Of You,ColoBk,247,false
This I Dig Of You,RealBk2,367,false
This Is New,ColoBk,248,false
This Is New,JazzLTD,350,false
This Is New,NewReal3,386,false
This Is The Thing,JazzLTD,351,false
This Love Of Mine,JazzFake,394,false
This Lovely Feeling,JazzLTD,351,false
This Masquerade,JazzLTD,353,false
This Masquerade,NewReal1,358,false
This Reminds Me Of You,Library,132,false
Three And One,RealBk3,310,false
Three Base Hit,RealBk2,413,false
Three Hearts Dancing,NewReal2,367,false
Three Little Words,NewReal2,373,false
Three Views Of A Secret,NewReal1,367,false
Thriving From A Riff,JazzFake,393,false
Thriving On A Riff,Library,129,false
Thriving On A Riff,RealBk2,368,false
Thursdays Theme,JazzLTD,354,false
Thyme's Time,RealBk3,312,false
Tickle Toe,JazzFake,395,false
Tickle Toe,Library,124,false
Tickle-Toe,RealBk2,369,false
Tidal Breeze,ColoBk,249,false
Tidal Breeze,JazzLTD,355,false
Tidal Breeze,RealBk3,314,false
Tiffany,EvansBk,74,false
Til There Was You,NewReal2,374,false
Till There was You,RealBk2,370,false
Time After Time,ColoBk,250,false
Time After Time,RealBk2,371,false
Time Marches On,NewReal2,375,false
Time Remembered,EvansBk,76,false
Time Remembered,JazzFake,395,false
Time Remembered,NewReal2,378,false
Time Remembered,RealBk1,432,false
Time Remembers One Time Once,NewReal1,369,false
Time Tracks,NewReal2,379,false
Time Was,RealBk3,318,false
Times Lie,RealBk3,316,false
Timewisely,JazzLTD,341,false
Tin Roof Blues,JazzFake,396,false
Tiny Capers,Library,135,false
Tiny Capers,NewReal3,387,false
Tiny Capers,RealBk3,319,false
Tiny's Blues,JazzLTD,356,false
Tippin',RealBk2,372,false
Tis Autumn,JazzFake,398,false
Tis Autumn,JazzLTD,362,false
Tis,RealBk3,320,false
Tishomingo Blues,JazzFake,396,false
To Kill A Brick,RealBk3,321,false
To Miss New Orleans,JazzFake,100,false
To Miss New Orleans,RealBk2,80,false
Toad's Place,RealBk2,374,false
Together,JazzFake,397,false
Togetherness,NewReal2,383,false
Tokyo Dream,NewReal3,389,false
Tom Thumb,JazzLTD,357,false
Tomato Kiss,JazzLTD,356,false
Tomorrow's Destiny,RealBk2,373,false
Tones For Joan's Bones,JazzFake,398,false
Tones For Joan's Bones,RealBk1,430,false
Too Close For Comfort,RealBk3,322,false
Too Dam Hot,JazzFake,400,false
Too High,JazzLTD,358,false
Too High,NewReal3,393,false
Too Marvelous For Words,RealBk3,323,false
Tootsie Roll,JazzLTD,357,false
Tootsie Roll,Library,133,false
Topsy,Library,135,false
Toshiko's Elegy,JazzLTD,359,false
Totem Pole,JazzLTD,360,false
Touch Of Your Lips,RealBk3,324,false
Tough Talk,RealBk1,433,false
Tour De Force,JazzLTD,361,false
Toy Tune,NewReal3,398,false
Train Samba,RealBk1,434,false
Trance,RealBk1,435,false
Trane's Blues,RealBk2,376,false
Trav'lin Light,JazzFake,404,false
Travelin' West,JazzLTD,361,false
Travisimo,Library,137,false
Tribute To Brownie,Library,210,false
Trickleydidlier,Library,136,false
Tricrotism,RealBk3,325,false
Trinkle Tinkle,JazzLTD,362,false
Triple Play,JazzLTD,363,false
Triste,ColoBk,251,false
Triste,NewReal1,370,false
Triste,RealBk1,436,false
Tristeza,NewReal2,386,false
Trumpet. Blues,Library,128,false
Truth,NewReal2,387,false
Tune 88,RealBk3,326,false
Tune Up,ColoBk,207,false
Tune Up,JazzFake,403,false
Tune Up,Library,211,false
Tune Up,NewReal1,372,false
Tune-Up,RealBk1,437,false
Tunji,NewReal2,389,false
Tunnel Vision,NewReal2,391,false
Turbo,JazzLTD,362,false
Turn Around,RealBk2,377,false
Turn Out The Stars,EvansBk,78,false
Turn Out The Stars,NewReal2,397,false
Turn Out The Stars,RealBk1,438,false
Turn Your Love Around,NewReal1,373,false
Turnstile,Library,129,false
Tuxedo junction,JazzFake,399,false
Tuzz's Shadow,NewReal3,401,false
Twelve Tone Tune,EvansBk,81,false
Twisted,JazzFake,402,false
Twisted,NewReal1,375,false
Twisted,RealBk2,361,false
Two Bass Hit,JazzLTD,364,false
Two Not One,RealBk2,378,false
Un Poco Loco,JazzFake,404,false
Un Poco Loco,RealBk3,327,false
Undecided,JazzFake,405,false
Under A Blanket Of Blue,JazzFake,406,false
Undercurrent,JazzLTD,365,false
Unforgettable,JazzFake,406,false
Unforgettable,NewReal2,399,false
Unforgettable,RealBk3,328,false
Unit 7,JazzLTD,365,false
Unit Seven,ColoBk,252,false
Unit Seven,NewReal1,377,false
Unless It's You,EvansBk,51,false
Unless Its You,NewReal2,400,false
Unquity Road,RealBk1,439,false
Until I Met You,ColoBk,55,false
Until The Real Thing Comes Along,JazzFake,408,false
Up Jumped Spring,ColoBk,253,false
Up Jumped Spring,NewReal1,380,false
Up Jumped Spring,RealBk1,440,false
Up With The Lark,NewReal1,381,false
Upper Manhattan Medical Group,RealBk1,441,false
Used To Be A Cha-Cha,NewReal3,403,false
Utter Chaos,JazzFake,408,false
Valdez In The Country,JazzLTD,366,false
Valse Hot,JazzFake,10,false
Valse Hot,Library,146,false
Valse Hot,RealBk1,A13,false
Valse Trists,JazzLTD,367,false
Van Lingle Mungo,JazzFake,407,false
Variations On The Scene,JazzLTD,367,false
Vashkar,RealBk1,442,false
Veils,NewReal2,402,false
Velas Icadas,NewReal1,383,false
Velas,NewReal1,383,false
Velho Plano,NewReal2,403,false
Venus De Milo,JazzLTD,368,false
Very Early,EvansBk,88,false
Very Early,JazzFake,410,false
Very Early,NewReal1,385,false
Very Early,RealBk1,443,false
Vicky's Dream,JazzLTD,369,false
Violets For Your Furs,JazzFake,409,false
Violets For Your Furs,RealBk3,330,false
Virgo,RealBk1,444,false
Viscosity,JazzLTD,371,false
Vonetta,JazzLTD,372,false
Vonetta,RealBk2,379,false
Voyage,ColoBk,254,false
Voyage,NewReal1,386,false
Wabash III,NewReal2,405,false
Wachi Wara,NewReal1,335,false
Wagon Wheels,JazzFake,412,false
Wail,RealBk3,331,false
Wait Till Forever,JazzLTD,375,false
Wait Till You See Her,JazzFake,411,false
Wait Till You See Her,RealBk1,445,false
Walk Don't Run,Library,139,false
Walk Of The Negress,NewReal3,406,false
Walk Tall,RealBk2,382,false
Walkin' My Baby Back Home,JazzFake,412,false
Walkin' Shoes,JazzFake,413,false
Walkin' Shoes,Library,133,false
Walkin' Shoes,RealBk2,380,false
Walkin' Up,EvansBk,90,false
Walkin',ColoBk,255,false
Walkin',JazzFake,411,false
Walkin',RealBk1,446,false
Walkin,Library,211,false
Wall Street,RealBk2,383,false
Wall-Eye Blues,RealBk3,332,false
Walter L.,RealBk1,447,false
Waltse For Dave,NewReal2,407,false
Waltz For A Lovely Wife,RealBk1,449,false
Waltz For Debby,EvansBk,91,false
Waltz For Debby,JazzFake,414,false
Waltz For Debby,NewReal1,387,false
Waltz For Derby,RealBk1,450,false
Waltz For Ellington,ColoBk,257,false
Waltz In Eb,EvansBk,96,false
Waltz New,NewReal1,389,false
Waltz,RealBk1,448,false
Waltzin',RealBk1,451,false
Waltzing Matilda,ColoBk,256,false
Warm Valley,NewReal3,407,false
Watch What Happens,JazzFake,414,false
Watch What Happens,NewReal1,390,false
Watch What Happens,RealBk2,384,false
Watch What Happens,RealBk3,333,false
Water Babies,JazzLTD,373,false
Water Colors,RealBk2,385,false
Watermelon Man,ColoBk,260,false
Watermelon Man,RealBk3,334,false
Watersign,RealBk2,386,false
Waterwings,NewReal1,391,false
Wave,ColoBk,261,false
Wave,RealBk1,452,false
Way Down Yonder In New Orleans,JazzFake,416,false
Way To Go,JazzLTD,373,false
We Kiss In A Shadow,JazzFake,418,false
We Will Meet Again,EvansBk,97,false
We'll Be Together Again,NewReal1,399,false
We'll Be Together Again,RealBk1,453,false
Weary Blues,JazzFake,417,false
Weaver Of Dreams,ColoBk,262,false
Webb City,RealBk2,414,false
Wee Dot,JazzFake,417,false
Wee,JazzLTD,374,false
Wee,NewReal3,408,false
Wee-Dot,JazzLTD,377,false
Wee-Dot,Library,138,false
Weekend Blues,RealBk2,389,false
Well You Needn't,ColoBk,263,false
Well You Needn't,ColoBk,264,false
Well You Needn't,JazzFake,419,false
Well You Needn't,NewReal1,400,false
Well You Needn't,RealBk1,454,false
Well You Say You Will,NewReal2,423,false
Wendy,RealBk2,390,false
Wes Side Stroll,RealBk3,336,false
West Coast Blues,NewReal1,401,false
West Coast Blues,RealBk1,455,false
West End Blues,JazzFake,420,false
West What,RealBk2,57,false
Western Reunion,JazzFake,416,false
Western Reunion,Library,139,false
Westwood Walk,JazzFake,418,false
Westwood Walk,Library,141,false
What 15 This Thing Called Love,ColoBk,265,false
What A Diff'rence A Day Made,JazzFake,422,false
What A Difference A Day Made,NewReal2,410,false
What A Difference A Day Made,RealBk3,335,false
What A Little Moonlight Can Do,NewReal2,411,false
What A Wonderful World,JazzFake,422,false
What Am I Here For,RealBk1,456,false
What Are You Doing The Rest Of Your Lif,RealBk1,457,false
What Are You Doing The Rest Of Your Life,NewReal3,409,false
What Is This Thing Love,RealBk1,460,false
What Kind Of Fool Am I,RealBk3,338,false
What Kind Of Fool Am I?,JazzFake,424,false
What Was,RealBk1,458,false
What You Gave,EvansBk,70,false
What's Going On?,NewReal3,411,false
What's Love Got To Do With It,NewReal3,413,false
What's New,ColoBk,266,false
What's New,RealBk2,391,false
What's New?,NewReal1,402,false
Whatever Possessed Me,JazzLTD,375,false
When All Is Said And Done,NewReal2,413,false
When I Fall In Love,JazzFake,423,false
When I Fall In Love,RealBk1,461,false
When I Look In Your Eyes,NewReal3,415,false
When Lights Are Low,Library,141,false
When Lights Are Low,NewReal3,417,false
When Lights Are Low,RealBk2,392 ,false
When My Sugar Walks Down The Street,JazzFake,421,false
When Sunny Gets Blue,RealBk1,462,false
When The Sun Comes Out,RealBk3,339,false
When You Meet Here,JazzLTD,376,false
When Your Lover Has Gone,JazzFake,424,false
When Your Lover Has Gone,RealBk3,340,false
Whenever Your Heart Want's To Sing,NewReal2,415,false
Where Are You,RealBk1,463,false
Where Are You?,NewReal3,419,false
Where Flamingos Fly,JazzFake,425,false
Where Is Love,ColoBk,267,false
Where Is Love?,JazzFake,426,false
Where Is Love?,NewReal1,403,false
Where Or When,ColoBk,268,false
Where Or When,JazzFake,427,false
Where Or When,RealBk3,341,false
Where You At,JazzLTD,378,false
While We're Young,JazzFake,429,false
While We're Young,JazzLTD,377,false
While We're Young,NewReal2,419,false
While We're Young,RealBk3,342,false
Whisper Not,ColoBk,269,false
Whisper Not,JazzFake,426,false
Whisper Not,NewReal2,421,false
Whisper Not,RealBk2,393,false
Who Can I Turn To,RealBk2,394,false
Who Can I Turn To,RealBk3,343,false
Who Can I Turn To?,JazzFake,430,false
Who Can I Turn To?,NewReal1,404,false
Who Cares?,JazzLTD,379,false
Who's Got Rhythm,JazzFake,428,false
Who?,JazzFake,428,false
Whose Blues,Library,145,false
Why Did I Choose You,RealBk3,344,false
Why Do I Love You?,JazzFake,430,false
Why,JazzLTD,380,false
Why,JazzLTD,381,false
Wild Flower,RealBk1,464,false
Wilder,JazzLTD,380,false
Wildflower,NewReal1,405,false
Will I You Still Be Mine,RealBk3,345,false
Will You Still Be Mine,JazzFake,431,false
Will You Still Be Mine,NewReal2,425,false
Willow Weep For Me,JazzFake,434,false
Willow Weep For Me,NewReal1,406,false
Willow Weep For Me,RealBk2,396,false
Willow,NewReal2,427,false
Wind Bag,Library,140,false
Wind Sprint,NewReal2,429,false
Windows,NewReal2,432,false
Windows,RealBk1,466,false
Wings Of Karma,RealBk1,468,false
Wise One,JazzLTD,382,false
Wise One,NewReal2,433,false
Wish For Now,ColoBk,270,false
Witch Hunt,RealBk1,469,false
Witchcraft,JazzFake,433,false
Witchcraft,NewReal1,407,false
Witchcraft,RealBk3,346,false
With A Little Bit Of Luck,JazzFake,432,false
With Every Breath I Take,RealBk3,347,false
Without A Song,NewReal2,479,false
Wonder Why,JazzLTD,383,false
Woodchopper's Ball,JazzFake,429,false
Woody'n You,ColoBk,271,false
Woody'n You,ColoBk,271,false
Woody'n You,NewReal2,436,false
Woody'n You,RealBk1,470,false
Words,NewReal2,437,false
Work Song,ColoBk,260,false
Work Song,JazzFake,434,false
Work Song,RealBk2,399,false
Work,JazzLTD,383,false
Wouldn't it Be Loverly,JazzFake,436,false
Wow,RealBk2,397,false
Wrap Your Troubles In Dreams,JazzFake,436,false
Wrap Your Troubles In Dreams,NewReal2,481,false
Wrap Your Troubles In Dreams,RealBk3,348,false
Wrong It Right,RealBk2,398,false
Wrong Together,ColoBk,272,false
X-Stream,JazzLTD,31,false
Xlento,JazzLTD,384,false
Yama,JazzLTD,389,false
Yana Amina,RealBk2,400,false
Yardbird Suite,ColoBk,273,false
Yardbird Suite,JazzFake,435,false
Yardbird Suite,Library,143,false
Yardbird Suite,RealBk2,401,false
Yeah,JazzLTD,384,false
Yearnin,JazzLTD,385,false
Yellow Fields,JazzLTD,388,false
Yes And No,NewReal1,408,false
Yes Indeed,JazzFake,437,false
Yes Or No,JazzLTD,392,false
Yes Yes Honey,Library,143,false
Yesterday,RealBk1,472,false
Yesterdays,JazzFake,439,false
Yesterdays,NewReal1,409,false
Yesterdays,RealBk1,473,false
Yet Ne'er Broken,EvansBk,98,false
Yo Yo,Library,144,false
You & The Night & The Music,RealBk3,349,false
You And I And George,ColoBk,274,false
You Are So Beautiful,NewReal3,420,false
You Are The Sunshine Of My Life,RealBk1,474,false
You Are Too Beautiful,RealBk1,475,false
You Better Go Now,JazzFake,439,false
You Better Leave It Alone,RealBk2,399,false
You Call It Madness,JazzFake,440,false
You Came A Long Way From St. Louis,JazzFake,438,false
You Can See Forever,JazzFake,283,false
You Can't Go Home Again,JazzLTD,386,false
You Do Something To Me,RealBk3,350,false
You Don't Know What Love Is,RealBk1,476,false
You Fascinate Me So,NewReal2,441,false
You G0 To My Head,ColoBk,275,false
You Go To My Head,RealBk3,352,false
You Made Me Love You,JazzFake,440,false
You Make Me Feel So Young,RealBk3,351,false
You Must Believe In Spring,NewReal3,421,false
You Must Believe In Spring,RealBk3,354,false
You Say You Care,NewReal2,483,false
You Stepped Out Of A Dream,NewReal3,423,false
You Stepped Out Of A Dream,RealBk2,402,false
You Took Advantage Of Me,RealBk1,477,false
You Turned The Tables On Me,JazzFake,442,false
You'd Be So Nice To Come Home To,JazzFake,441,false
You'd Be So Nice To Come Home To,RealBk2,403,false
You'll Never Believe,ColoBk,276,false
You'll Never Walk Alone,JazzFake,446,false
You're Everything,NewReal2,443,false
You're Everything,RealBk3,356,false
You're My Everything,JazzFake,442,false
You're My Everything,NewReal2,447,false
You're My Thrill,JazzLTD,389,false
You're The Cream In My Coffee,JazzFake,443,false
You've Changed,NewReal3,424,false
You've Changed,RealBk3,355,false
You,JazzLTD,385,false
Young And Fine,JazzLTD,386,false
Young And Foolish,JazzFake,444,false
Young At Heart,JazzFake,444,false
Young Love,JazzFake,445,false
Young One For Debra,JazzLTD,390,false
Young Rabbits,NewReal1,410,false
Younger Than Springtime,JazzFake,447,false
Younger Than Springtime,RealBk3,358,false
Your Mind Is On Vacation,NewReal1,411,false
Your Story,EvansBk,100,false
Yours Is My Heart Alone,RealBk3,359,false
Zaybar,JazzLTD,391,false
Zephyr,ColoBk,276,false
Zoom,JazzLTD,393,false
Alardoso,CubanBk1,2,false
Allvio,CubanBk1,4,false
Alma con alma,CubanBk1,6,false
Almendra,CubanBk1,8,false
Andalucia,CubanBk1,11,false
Aquella tarde,CubanBk1,14,false
El arroyo que murmura,CubanBk1,16,false
La Bayamesa,CubanBk1,17,false
La Bayamesa,CubanBk1,18,false
El Bodeguero,CubanBk1,20,false
Brussels In the Rain,CubanBk1,22,false
Calculadora,CubanBk1,23 ,false
La Cañafistula,CubanBk1,24,false
Canclon para un festival,CubanBk1,26,false
Caridad,CubanBk1,28,false
Iadrlllo y arena Cemento,CubanBk1,30,false
Chucho,CubanBk1,31,false
Como arrullo de palmas,CubanBk1,32,false
Como fué,CubanBk1,34,false
Como un milagro,CubanBk1,36,false
La comparsa,CubanBk1,38,false
Compay gallo,CubanBk1,40,false
Contigo en la distancia,CubanBk1,42,false
Con tres palabras,CubanBk1,44,false
Convergencia,CubanBk1,45,false
Corazón,CubanBk1,46,false
Core de los esclavos,CubanBk1,48,false
Danzas afrocubanas,CubanBk1,51,false
Deia que siga solo,CubanBk1,54,false
Dos Gardenias,CubanBk1,55,false
Drume Negrita,CubanBk1,56,false
Duele,CubanBk1,57,false
En nosotros,CubanBk1,58,false
La engañadora,CubanBk1,59,false
Ese sentimiento que se llama amor,CubanBk1,60,false
La fiesta,CubanBk1,62,false
Fifty-fifty,CubanBk1,64,false
Flor de Yumuri,CubanBk1,65,false
Frutas del Caney,CubanBk1,66,false
La glorla eres tú,CubanBk1,68,false
Greta,CubanBk1,70,false
El guararey de Pastora,CubanBk1,72,false
Guarlna,CubanBk1,73,false
Inolvidable,CubanBk1,74,false
La Jamaiquino,CubanBk1,75,false
Lagrimas negras,CubanBk1,76,false
Lamento esclavo,CubanBk1,78,false
Las perlas de tu boca,CubanBk1,79,false
Libre de pecado,CubanBk1,80,false
Longina,CubanBk1,82,false
Mambo influenciado,CubanBk1,84,false
Mambo Inn,CubanBk1,85,false
Maria la O,CubanBk1,86,false
Marta,CubanBk1,88,false
Maria Cristina,CubanBk1,90,false
Marti,CubanBk1,91,false
Me faltabas tú,CubanBk1,92,false
Me recordaras,CubanBk1,94,false
Mi ayer,CubanBk1,95,false
Mi Habana cuando te vuelva a ver,CubanBk1,96,false
Mujer ardlente,CubanBk1,98,false
La more,CubanBk1,99,false
La mujer de Antonio,CubanBk1,100,false
No hagas caso,CubanBk1,102,false
No puedo ser teliz104,false
No te importe saber,CubanBk1,106,false
Noche cubana,CubanBk1,108,false
La noche de anoche,CubanBk1,109,false
Nosotros,CubanBk1,110,false
Nostalgia habanera,CubanBk1,112,false
Novia mia,CubanBk1,114,false
Nuestra canción,CubanBk1,116,false
Nuestras vidas,CubanBk1,118,false
Ogguere,CubanBk1,120,false
Oh Vida,CubanBk1,122,false
Olvido,CubanBk1,123,false
Pagina en blanco,CubanBk1,124,false
Pare Cochero,CubanBk1,125,false
Pedacito de cielo,CubanBk1,126,false
Perla marina,CubanBk1,127,false
Protecia,CubanBk1,128,false
El que siembra su maiz,CubanBk1,129,false
Quiereme mucho,CubanBk1,130,false
Quiereme y veras,CubanBk1,132,false
Quiero hablar contigo,CubanBk1,134,false
Realidad y fantasia,CubanBk1,135,false
Retugiate en mi,CubanBk1,136,false
Samba for Carmen,CubanBk1,138,false
Santa Isabel de Las Lajas,CubanBk1,140,false
Se tue,CubanBk1,141,false
Si me comprendieras,CubanBk1,142,false
SI te contara,CubanBk1,143,false
Siboney,CubanBk1,144,false
Siempre está en mi corazon,CubanBk1,146,false
La sitiera,CubanBk1,147,false
La sitiero,CubanBk1,148,false
Son de la loma,CubanBk1,150,false
Song for Maura,CubanBk1,152,false
Song to my Son,CubanBk1,153,false
Songoro Cosongo,CubanBk1,154,false
Suavecito,CubanBk1,155,false
Tabü,CubanBk1,156,false
La tarde,CubanBk1,158,false
Te odio,CubanBk1,160,false
Tree lindas cubana,CubanBk1,162,false
Trigueñita,CubanBk1,164,false
Tristezas,CubanBk1,166,false
Tu me acostumbrastes,CubanBk1,167,false
Tu mi delirio,CubanBk1,168,false
Tué,CubanBk1,170,false
Tu mi desengaño,CubanBk1,172,false
La última noche,CubanBk1,174,false
Una rosa de Francia,CubanBk1,175,false
Y can tus palabras176,false
Y decidete,CubanBk1,178,false
Y hoy como ayer,CubanBk1,180,false
Y tu que has hecho?,CubanBk1,181,false
Yo no quiero piedraen ml camino,CubanBk1,182,false
La Guitarra,CubanBk1,184,false
Amor esperame,CubanBk1,185,false
Sin un reproche,CubanBk1,186,false
To Brenda with Love,CubanBk1,187,false
